"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_848","75_79","MALE","NLD","68500","71800","75100","77700","80000","82200","83800","85400","87200","89000","91600","94200","96400","98600","100800","102200","103600","105000","106200","107600","109000","110600","111900","112700","113800","114900","116100","118300","121000","123600","126300","128200","129700","131400","133300","135000","136200","138200","141100","143900","146000","147600","148700","148000","147300","151100","157900","164100","171300","178000","180692","181693","183200","184886","187948","192788","198100","203553","208617","213065","217288","221808","226872","233772","233772","252171","260723"
"HFAMDB_848","75_79","MALE","NOR","26600","27700","28800","29700","30600","30900","30800","30800","30900","30900","31300","33000","34000","34800","35300","35900","36800","37700","38500","39800","41000","42000","42900","44200","44500","45100","45700","46500","47200","47700","48200","48800","49500","50200","51500","52800","53900","55200","56200","56900","57300","57500","58000","58700","59100","60600","62600","63600","64400","65208","64783","63676","62726","61611","60792","60432","60180","60027","59708","59031.5","58258","57902","58306","59563.5","61848","64731",""
"HFAMDB_848","75_79","MALE","POL","89100","90600","92200","93000","91500","91500","96500","101400","103200","104100","102800","109100","113700","119000","123700","130500","133700","135600","140000","146600","163400","159000","167700","177500","191700","211000","216000","228500","240400","254700","256600","263900","273800","283400","291200","297000","3e+05","300700","301300","296900","283300","261100","238600","217000","208100","218900","238800","263500","293400","314800","320921","335670","347937","357158","372809","389697","406288","419828","425229","425016","425189","424271","424585","426140","427495","428157",""
"HFAMDB_848","75_79","MALE","PRT","40700","41600","41700","42100","42500","42700","42900","41700","42100","44000","49800","52100","52800","54400","54000","55700","54700","55600","56100","55500","59000","58000","57500","57400","58400","64300","62400","63000","63300","63600","75500","83100","86000","89000","92400","97051","101412","104632","107373","109887","111029","110933","110803","109844","109244","112122","117270","122532","128632","135052","140114","143685","146283","148594","150638","153090","157249","162650","167582","171678","175607","178698","180019","180860.5","182177","",""
"HFAMDB_848","75_79","MALE","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19680","20042","20646","21169","21414","21905","22707","23984","25476","26590","26204","24148","21667","18945","18920","19751","21816","20928","22605","23436","23290","22867","23480","24815","25863","26095","27125","28590","27951.5","26926","26293","25956.5","25841","26104","26275","26040","25908"
"HFAMDB_848","75_79","MALE","ROU","","","","","","69200","71500","51700","56800","88200","93000","98500","99500","101800","106400","108000","104200","112900","117500","111400","114200","118200","121900","125100","132600","142900","152300","153700","172900","186800","186300","189800","195600","199500","202400","205400","211900","215600","219000","216800","213900","197100","173600","141400","130000","134800","146600","168600","198000","219300","233100","247252","250273","257161","261325","266285","269993","275630","278196","279022","278785","281185","284786","285501","287348","285873","279034"
"HFAMDB_848","75_79","MALE","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","585600","618900","655300","682200","702500","726300","753100","781800","807900","831600","832400","789300","727400","670700","633500","606200","604600","620200","654500","711500","785980","894021","1027948","1128810","1226330","1291356","1308578","1276123","1205604","1117140","1077916","1093466","1179476","1305066","1305066","1525029",""
"HFAMDB_848","75_79","MALE","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289","333","364","377","388","396","","","","","428","412","414","","","","521","528","535","545","560",""
"HFAMDB_848","75_79","MALE","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78378","85942","89450","92303","96195","100661","105435","110271","114335","117392","119463","120463","120088","122228","121632","119874","117984","116447",""
"HFAMDB_848","75_79","MALE","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43704","44911","45534","46140","46494","46634","45097","40138","38281","33215","28022","29947","34260","39921","45200","48100","48643","48071","47768","47171","47202","47659","48110","48493","48719","48488","48371","48581","48046.5","48042.5","48657","",""
"HFAMDB_848","75_79","MALE","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17200","17400","17900","18000","17600","16300","14400","12300","10600","10100","11000","11800","13300","15200","16700","17275","18030","19045","20207","21458","22914","24632","25789","26524","27159","27586","28147","28885","29374","30141","31211",""
"HFAMDB_848","75_79","MALE","ESP","137000","141000","145000","149000","154000","159000","164000","170000","175000","180000","186000","191000","197000","197500","203200","208400","211800","215400","223100","217300","227900","232100","242800","247000","246200","246200","270000","284100","299700","312600","327200","338400","349900","360200","369200","377500","384400","394200","399400","402700","403800","403500","404300","413800","422000","436600","457300","482900","510400","543439","568151","588635","607285","624767","642452","661015","680368","698499","713216","724045","731055","730328","752153","730832","694105","681154",""
"HFAMDB_848","75_79","MALE","SWE","61700","63600","65800","68000","69900","71400","72300","72800","73300","74600","76400","78300","80300","82000","83000","83400","84200","85200","86300","87800","90000","92500","94600","96700","98800","100900","103200","105800","108300","110500","112600","114800","117600","120800","124300","127800","130500","132500","134100","135000","134700","134200","134000","133400","133000","136600","142400","145500","147500","148864","147089","143428","140758","138766.5","137140.5","136022","135478","135655","135527","135245","135863.5","137622","140668","145386","151956.5","151956.5",""
"HFAMDB_848","75_79","MALE","CHE","35100","35500","36900","38000","38800","39400","39900","40400","41400","42500","43200","43700","44200","44300","44500","44800","45400","46400","47500","48600","50100","51600","53200","54600","56400","58400","60400","62700","65000","67000","68900","70800","72300","74000","75800","77300","78200","79300","80200","80900","80700","79500","78000","76600","75500","76800","80300","83600","86733","89519","91096","91772","93435","93927","95491","97530","99610","102119","104687","107188","109707","111480","113357","115537.5","","",""
"HFAMDB_848","75_79","MALE","TJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15900","15200","14400","14336","13900","13800","14200","14500","14400","14400","13700","13100","11300","11300","10700","10814","11403","12254","13542","15114","17251","20218","23904","27361","32883","","","","","","","","","","",""
"HFAMDB_848","75_79","MALE","MKD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13000","11700","10400","9600","10500","11800","13300","14900","16000","16300","16628","17069","17415","17757","18475","19157","19606","20454","21573","22414","23185","23687","23436","23153","",""
"HFAMDB_848","75_79","MALE","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","504421.5","509396","499599","490828.5","471084.5","463153","483246",""
"HFAMDB_848","75_79","MALE","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8500","8300","8300","8409","8400","8600","9000","9300","9400","9100","8700","8700","8700","8900","7600","8000","8200","8500","8835.11077268","9671.72041096","11136.47622388","12610.18554832","13871.44806679","14920","15653.86816427","16990.5368491","17422.39862425","17658.69305249","17767.031507","16721.79013414","15704.41311166","16165.11088585","16403.12187708","","",""
"HFAMDB_848","75_79","MALE","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","329300","343300","356000","359769","368000","376500","385000","392500","396900","387000","356100","317000","285400","268900","262800","272500","293000","318800","347700","377400","410152","439127","478526","504979","523111","526239","504819","464636","425700","407508","417151","460282","","533653","552348",""
"HFAMDB_848","75_79","MALE","GBR","423900","428200","435200","437900","442300","440300","440600","445400","445200","444000","443700","441100","439600","437800","440900","442600","440500","447600","450000","452800","454200","462200","467300","469800","482100","496600","518500","539700","563500","582400","601000","632455","646060","662732","678656","691589","698659","708406","716513","723886","726475","727597","711134","676325","648736","693400","732459","770435","810303","841603","823663","817885","817382","819629","826566","836909","849315","861145","872475","880809","893914","908924","928768","954347","979791","991844",""
