"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_832","0","ALL","LUX","","","","","","","","","","","5000","","","5300","","5000","5100","4800","4600","4400","4400","4400","4000","3700","3900","3900","3900","4000","3900","4100","4300","4400","4300","4300","4200","4200","4100","4300","4400","4600","4800","5000","5100","5300","5400","5500","5600","5600","5424","5461","5627","5153","5375","5302","5358","5395","5431","5490","5537","5617","5747","5850","5928","6064","6085","6078",""
"HFAMDB_832","0","ALL","MLT","","","","","","8100","7000","8400","8300","8100","8400","7600","7300","6800","6300","5800","5300","4900","5100","5000","5200","5000","5400","5100","5200","5500","5600","5700","5600","5700","5500","5200","5900","5600","5500","5400","5200","5200","5400","5500","5500","5300","5300","5300","5000","4700","4800","4800","4600","4300","4273","4096","3907","3959","3950","3818","3760","3758","3890","4025","3964","4030","4167","4118","4139","4312",""
"HFAMDB_832","0","ALL","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10412","10321","10333","10303","10181","9979","12286","9424","9159","8903","9184","9288","8921","","","8137","8137","8137","8243","8099","7608","7457","7699","8094","8506","","","","","","",""
"HFAMDB_832","0","ALL","NLD","227900","224000","224700","224700","223300","224100","225900","228500","231800","236000","236700","239200","243000","244300","246700","244500","239000","235900","234900","239500","240400","230500","218400","202500","188800","180900","176400","174000","173500","174600","177600","179300","174700","170300","171600","175600","180700","184700","185800","187000","192400","197600","196900","195500","195500","193400","190400","191300","196000","200800","204423","205568","203213","201584","197272","190472","185803","182594","182586","184498","184297","181831","177620","173270","173270","172511","171315"
"HFAMDB_832","0","ALL","NOR","61400","60200","60300","61500","61800","62100","62700","62600","61900","61900","61500","61100","61500","61900","63500","65000","65700","66100","66000","66700","65500","64500","64300","60700","60000","57500","54500","51900","51100","51400","51000","50600","50800","50300","49900","50500","51600","53100","55600","58100","59900","60600","60300","59800","59800","60100","60500","60200","59000","58828","59283","57950","56164","56110","56847","57034","57852","58679","59650","61368.5","61859","61060","60498","59932.5","59359","59390",""
"HFAMDB_832","0","ALL","POL","661700","708200","720900","725900","731200","738500","741900","739300","741200","713100","671000","629200","599600","583800","565000","548300","534400","526700","520400","529000","509400","535800","549500","563500","595000","629800","651800","664100","662000","675500","689200","678600","682300","704900","709900","686600","657100","613900","597600","572900","552500","544700","527000","498300","484700","449300","427500","422000","402100","387300","385465","372780","358109","349530","352566","360865","366586","378014","397275","424772","410544","381807","381337","365524","360985","362902",""
"HFAMDB_832","0","ALL","PRT","174100","187700","196500","190000","184600","188800","196500","194400","193500","200900","187800","203900","207600","200400","204600","197600","193500","189400","181800","176400","143400","180800","166900","165300","164600","184700","177000","178200","179200","180000","156500","147800","148900","144800","140800","134032","125445","121006","117668","115520","111944","111848","113784","112889","110231","107068","107547","109969","111310","112965","114394","113429","113110","112930","110420","108883","107020","103560","102898","101253","99626","98098","92652","86132","82465","",""
"HFAMDB_832","0","ALL","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78210","79365","81189","86013","88876","88709","91087","90644","87891","83563","78292","73350","70039","63209","62705","58159","53188","44827","42842","39354","37211","36154","35514","35562","36877","37752","37766","37469","37744","39267","39987","39388.5","38856","38233","38024","38161","37343"
"HFAMDB_832","0","ALL","ROU","","","","","","408200","388300","374300","363000","339700","325600","321900","299600","286900","281000","276400","270000","384900","494800","478500","434200","394900","382700","369500","387500","403700","404200","410800","404000","400300","393800","381800","360300","318000","325000","358400","342600","386400","374200","364900","359100","267900","260700","246600","248200","232800","233400","226600","234900","231500","229600","223424","208769","208209","210256","215597","218633","212871","215690","218346","218938","199626","182173","183000","192240","193590","196665"
"HFAMDB_832","0","ALL","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2168900","2201200","2264300","2387600","2426200","2375400","2409200","2455500","2390600","2225200","2042700","1870300","1680000","1452500","1388100","1386300","1317900","1265900","1254400","1231900","1224455","1273288","1338414","1391423","1475034","1466129","1455815","1532734","1650302","1726365","1694038","1723850","1837406","1886015","1886015","1930825",""
"HFAMDB_832","0","ALL","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242","285","283","287","303","285","","","","","301","409","400","","","","332","311","306","307","285",""
"HFAMDB_832","0","ALL","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74400","71186","71101","73999","76476","78239","78234","74802","71088","69100","68171","69274","68892","65801","65939","65994","65616","65689",""
"HFAMDB_832","0","ALL","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89931","89065","87292","84346","82516","80635","79091","77627","77107","74600","69184","63309","60272","59190","57900","56500","55333","52457","50747","50996","52469","53834","53930","53971","55727","59118","60628","59154","58213","55504","55344","",""
"HFAMDB_832","0","ALL","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25700","25100","25600","25100","23200","22300","21400","19700","19600","19300","18700","18400","18500","17500","17500","17769","17851","17468","17380","17594","18069","18440","19595","20866","22024","22126","22159","22004","21471","21308","20965",""
"HFAMDB_832","0","ALL","ESP","523000","526000","554000","552000","544000","562000","573000","610000","618000","620000","631000","621000","629000","658000","682000","648000","643000","654500","650300","645500","651400","656100","659100","656300","664400","658300","665500","664100","642500","614400","596100","577200","558600","491000","476500","477700","439600","425900","414600","408900","408300","411200","391300","389200","379100","380700","386100","383200","382600","372591","386055","403762","414156","429563","445971","454922","462461","477301","494188","504126","506028","487633","461973","433415","420420","418019",""
"HFAMDB_832","0","ALL","SWE","116100","110500","108200","108300","105900","104600","106000","106000","104900","103700","101800","102000","104400","108500","116300","121300","121700","120900","115400","108400","107100","110100","112100","110500","109000","106200","100700","97100","94500","94500","96400","95300","93300","92200","92600","95900","1e+05","103100","108200","113900","119900","119900","122900","120000","114700","107500","99100","92600","89700","88801","89541","91184","93839.5","97628","100160","101322.5","103916.5","107018","108711","110892","114015","114013","112801","113747.5","114944","114944",""
"HFAMDB_832","0","ALL","CHE","76500","81800","81500","82500","83100","84700","86900","89700","91300","91700","92500","95200","99600","104200","108300","110100","108700","105700","102800","99200","96400","95400","92100","87200","83100","78000","73500","72000","71100","70500","72000","73400","74100","74200","73900","74000","74800","75800","77600","80200","81900","85000","85500","84400","82500","81800","82100","81200","78972","77971","77755","75320","71989","71739","72175","72690","72777","73641","75280","77032","78845","78228.5","79023.5","80515","","",""
"HFAMDB_832","0","ALL","TJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147100","152400","162600","168580","176600","188100","194600","195400","194400","193800","197500","220500","189100","180400","172100","179160","171979","178781","180282","170925","165320","169162","172027","173771","88077","","","","","","","","","","",""
"HFAMDB_832","0","ALL","MKD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32000","30300","28300","28900","31200","31200","28700","26400","25500","25200","24831","23311","23182","23245","22610","22298","22393","22590","23061","23778","23369","22969","23133","23141","",""
"HFAMDB_832","0","ALL","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1177950.5","1181842","1173441","1199628.5","1214326.5","1255597","1278977",""
"HFAMDB_832","0","ALL","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97600","99700","103500","107856","111900","118300","120100","120600","120900","120700","121900","123100","134800","136000","132600","126800","119700","105400","84157.14450024","81290.57867323","82600.66477348","76247.68026404","72939.54105889","75384","74757.03301238","75948.87921103","90469.16202531","107114.76712519","114914.21101464","122247.27782654","129781.92945771","135082.26812571","137071.1851681","","",""
"HFAMDB_832","0","ALL","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","731700","735400","765600","762981","776800","776900","766500","744600","715000","669600","640300","611600","575100","536300","501500","474500","449700","426300","399900","383100","377048","362230","396337","414634","423242","439645","462542","487350","507443","501278","496493","508138","","467575","436110",""
"HFAMDB_832","0","ALL","GBR","815600","788200","767000","780800","785500","768400","796600","816100","845500","861800","870700","911700","946700","963700","976700","983100","965400","955200","931400","924700","878800","895900","848700","794000","738400","709000","677900","645300","655900","710700","734700","730229","711094","715010","713169","741838","748848","757484","779230","770488","775221","793741","786733","758320","758010","733334","718711","735440","714265","707813","684994","662476","661213","680027","704528","716025","731546","755742","788112","784173","795183","812058","815994","792616","778251","776769",""
"HFAMDB_832","0","ALL","UZB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","544200","567900","601200","619739","645600","676900","688400","676400","657600","661100","672800","702300","689500","643800","664800","646600","613700","572100","540996","528542","513043","515902","513943","517876","530458","","","","642369","639452","625642","618580","635139","671188","",""
"HFAMDB_832","0","FEMALE","ALB","","","","","","","","","","","","","","","","","","","","","31000","31400","31800","32200","32600","33000","33600","34200","34800","35400","36000","36200","36400","36600","36800","36700","37500","38300","39100","39600","38100","36800","34300","31400","33300","33200","29100","29800","29900","30100","26700","25030","25106","24275","23411","19182","17949","16862","16565","16589","16719","17238","17414","17031","16828","16087",""
"HFAMDB_832","0","FEMALE","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","316","307","293","275","265","264",""
"HFAMDB_832","0","FEMALE","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34500","35500","37100","37662","38800","39000","38200","36900","36200","36700","37900","35700","31000","26100","23600","22700","21400","19200","17300","15400","15027","16332","15586","16724","17150","17225","","18732","19776","","","19513","19665","19884","19820","19261"
"HFAMDB_832","0","FEMALE","AUT","50600","48400","47800","48100","48500","50000","53100","55300","56200","57600","59000","60300","62800","64000","64300","63100","61800","61200","60400","59100","55800","52100","50600","48200","46700","46100","43700","41900","41500","41800","43000","45400","46070","45000","43602","42859","42282","42186","42336","42953","43700","44954","45910","46091","45426","43957","43228","42246","40509","39039","38310","37057","36951","37569","37745","38253","38000","37693","37315","37101","37409","38036","37550","37696","38641","39741","41131"
